code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,avg_assessment_score
CCC,2014J,2044299,1,6,1,9,0,1,30,0,3,982.0,69.0
CCC,2014J,2050179,1,7,0,7,1,0,60,0,0,1773.0,88.33333333333333
CCC,2014J,2063436,0,5,0,2,1,0,60,1,3,18.0,72.82803689390448
CCC,2014J,2067377,1,3,1,6,2,0,60,0,2,2721.0,83.22222222222223
CCC,2014J,2070517,1,3,1,1,1,0,30,0,0,5590.0,97.44444444444444
CCC,2014J,2078353,1,6,0,10,1,0,30,0,1,593.0,40.333333333333336
CCC,2014J,2083701,1,2,2,2,1,0,30,0,2,1251.0,84.55555555555556
CCC,2014J,2084711,1,6,0,5,0,0,60,0,2,825.0,90.88888888888889
CCC,2014J,2091230,1,3,4,2,1,0,60,0,0,2918.0,92.77777777777777
CCC,2014J,2093150,1,6,1,1,1,0,30,0,2,6355.0,88.4
CCC,2014J,2094849,1,1,0,9,1,0,30,0,3,711.0,69.0
CCC,2014J,2096918,1,9,0,3,1,1,30,0,1,1479.0,60.55555555555556
CCC,2014J,2101566,0,6,1,3,1,0,90,0,3,466.0,33.0
CCC,2014J,2112670,1,8,1,9,1,0,60,0,3,364.0,64.75
CCC,2014J,2127889,1,6,0,4,1,0,60,0,2,5590.0,92.22222222222223
CCC,2014J,2133234,1,1,0,7,1,0,30,0,3,351.0,75.0
CCC,2014J,2137171,1,0,1,4,0,0,60,0,2,4037.0,83.0952380952381
CCC,2014J,2138146,1,10,2,10,1,0,90,0,3,1538.0,80.0
CCC,2014J,2138904,0,9,0,3,1,0,60,1,3,115.0,72.82803689390448
CCC,2014J,2139273,1,6,0,7,1,1,30,0,3,956.0,65.2
CCC,2014J,2142055,1,8,0,8,0,0,30,0,2,396.0,73.4
CCC,2014J,2142516,0,6,2,2,1,0,30,0,2,2125.0,91.8
CCC,2014J,2147889,0,6,0,7,1,0,60,0,3,63.0,72.82803689390448
CCC,2014J,2149324,1,5,2,1,1,0,30,0,3,526.0,85.0
CCC,2014J,2154220,1,7,2,10,1,0,90,0,3,469.0,74.2
CCC,2014J,2159868,0,6,0,4,1,0,30,0,2,1154.0,52.666666666666664
CCC,2014J,2166000,0,6,0,9,1,0,60,0,3,1782.0,80.0
CCC,2014J,2172136,1,1,0,6,0,0,60,0,0,2025.0,95.21428571428571
CCC,2014J,2178686,0,6,1,3,1,0,60,0,0,8552.0,91.66666666666667
CCC,2014J,2179304,0,4,2,0,1,0,90,0,3,5037.0,95.4
CCC,2014J,2182333,1,9,0,5,0,0,90,0,3,5488.0,88.33333333333333
CCC,2014J,2202076,1,2,2,8,0,1,60,0,3,2301.0,50.5
CCC,2014J,2216442,1,12,3,4,0,0,90,0,3,274.0,72.66666666666667
CCC,2014J,2230407,1,7,0,10,1,0,30,0,3,705.0,76.33333333333333
CCC,2014J,2242383,1,11,0,7,1,0,90,0,3,280.0,33.0
CCC,2014J,2244214,1,12,1,1,1,0,30,0,3,64.0,67.0
CCC,2014J,2252437,1,5,2,1,1,1,60,0,3,3392.0,67.33333333333333
CCC,2014J,2257112,1,8,2,4,1,0,30,0,2,8456.0,84.52380952380952
CCC,2014J,2257740,0,3,0,5,1,0,90,0,2,3687.0,87.44444444444444
CCC,2014J,2268049,0,7,2,9,0,0,30,0,3,273.0,83.0
CCC,2014J,2274929,1,11,1,1,1,0,120,0,3,130.0,44.0
CCC,2014J,2277009,1,1,0,7,0,0,150,0,2,1441.0,62.375
CCC,2014J,2285527,1,9,0,4,0,0,120,0,2,1685.0,85.625
CCC,2014J,2289145,0,10,1,10,1,0,30,0,2,4953.0,75.11111111111111
CCC,2014J,2297770,1,1,2,2,1,0,30,0,3,5.0,72.82803689390448
CCC,2014J,2316201,1,5,2,4,0,0,60,0,2,2669.0,84.88888888888889
CCC,2014J,2326041,1,12,2,8,0,0,60,0,3,1500.0,72.82803689390448
CCC,2014J,2327472,1,2,1,0,1,0,30,0,2,2902.0,60.5625
CCC,2014J,2333156,0,5,2,1,0,0,60,0,0,5218.0,98.11111111111111
CCC,2014J,2338535,1,6,1,4,1,0,60,0,3,555.0,51.8
CCC,2014J,2339333,1,9,1,10,1,0,30,0,2,454.0,63.4
CCC,2014J,2340786,1,3,0,10,1,0,30,0,0,4809.0,92.0
CCC,2014J,2345751,1,5,0,1,0,0,60,0,2,5620.0,88.0
CCC,2014J,2358258,1,2,4,0,0,0,90,0,2,997.0,93.8
CCC,2014J,2358707,0,9,0,10,0,1,210,0,3,3331.0,60.333333333333336
CCC,2014J,2361633,1,5,0,1,0,0,30,0,2,2461.0,88.6
CCC,2014J,2366117,1,2,2,0,1,0,30,0,0,6569.0,98.8
CCC,2014J,2367058,1,11,2,9,0,1,30,0,3,368.0,94.66666666666667
CCC,2014J,2372788,1,3,2,2,0,0,90,0,3,5633.0,90.15384615384616
CCC,2014J,2373648,0,6,1,3,1,0,90,0,3,170.0,56.0
CCC,2014J,2376512,1,3,2,7,0,0,30,0,2,2382.0,80.0
CCC,2014J,2376717,1,9,1,8,0,0,210,0,3,83.0,72.82803689390448
CCC,2014J,2377769,0,5,0,2,0,0,30,0,3,1626.0,66.28571428571429
CCC,2014J,2383983,1,0,2,6,0,0,90,0,2,1992.0,87.66666666666667
CCC,2014J,2384666,0,5,2,2,1,0,30,0,3,436.0,67.66666666666667
CCC,2014J,2388623,0,8,0,10,0,0,60,1,1,1584.0,59.34782608695652
CCC,2014J,2393945,0,10,1,4,1,0,60,0,2,5135.0,65.11111111111111
CCC,2014J,2394090,0,11,0,4,0,1,130,0,2,2221.0,76.75
CCC,2014J,2396985,1,12,1,6,1,0,60,0,1,4064.0,54.8
CCC,2014J,2405801,1,6,0,10,0,0,30,0,3,205.0,44.0
CCC,2014J,2405934,1,5,0,3,1,1,220,0,1,3013.0,34.55555555555556
CCC,2014J,2410609,0,3,0,7,0,0,60,0,2,365.0,61.666666666666664
CCC,2014J,2413037,1,3,1,1,1,0,90,0,3,1563.0,30.2
CCC,2014J,2415526,0,5,0,3,0,0,150,0,2,1780.0,74.4
CCC,2014J,2421961,1,12,0,4,0,1,30,0,1,1214.0,36.785714285714285
CCC,2014J,2422258,1,9,0,3,0,0,90,1,3,0.0,72.82803689390448
CCC,2014J,2424697,0,0,0,8,0,0,60,0,3,233.0,72.82803689390448
CCC,2014J,2434666,1,3,1,6,0,0,60,0,0,588.0,93.55555555555556
CCC,2014J,2437591,1,0,2,4,0,0,90,0,3,8279.0,87.8
CCC,2014J,2439239,1,2,4,0,1,0,30,0,3,5398.0,73.0
CCC,2014J,2451523,0,7,1,5,1,0,60,0,0,5229.0,92.5
CCC,2014J,2454119,0,0,0,7,1,0,120,1,3,36.0,72.82803689390448
CCC,2014J,2458925,1,3,2,9,1,0,90,0,1,4433.0,56.333333333333336
CCC,2014J,2462607,0,0,1,5,1,0,90,0,2,5100.0,90.2
CCC,2014J,2462628,1,7,1,6,1,0,60,0,3,1399.0,53.833333333333336
CCC,2014J,2462862,0,11,0,2,0,0,180,0,3,128.0,56.0
CCC,2014J,2464118,1,7,2,3,0,0,60,0,2,1260.0,77.33333333333333
CCC,2014J,2464386,0,1,0,10,0,0,60,1,2,1169.0,67.88888888888889
CCC,2014J,2469688,1,3,0,2,0,0,60,0,2,4769.0,86.42105263157895
CCC,2014J,2470326,1,1,0,2,1,0,120,1,1,1261.0,20.25
CCC,2014J,2472995,1,8,1,10,1,0,30,0,1,408.0,66.66666666666667
CCC,2014J,2473058,1,11,0,6,0,1,100,0,3,171.0,20.0
CCC,2014J,2480654,0,3,2,3,1,0,240,0,3,0.0,72.82803689390448
CCC,2014J,2483382,0,6,0,4,0,0,60,1,3,294.0,67.0
CCC,2014J,2485655,1,0,1,3,0,0,30,0,3,8585.0,85.5
CCC,2014J,2499779,0,11,1,3,1,0,30,0,1,1156.0,69.44444444444444
CCC,2014J,2500064,1,7,2,5,0,0,120,0,1,635.0,52.25
CCC,2014J,2502882,1,3,0,9,1,0,30,1,3,0.0,72.82803689390448
CCC,2014J,2504694,0,5,2,2,0,0,90,1,3,0.0,72.82803689390448
CCC,2014J,2517389,1,3,0,10,0,0,120,0,2,508.0,85.55555555555556
CCC,2014J,2520539,1,9,0,6,1,0,110,0,2,1968.0,69.0
CCC,2014J,2522932,0,6,1,3,0,1,210,0,1,5983.0,41.15384615384615
CCC,2014J,2533650,0,9,2,7,0,0,60,0,1,111.0,67.33333333333333
CCC,2014J,2552412,0,7,0,10,1,0,30,0,1,3768.0,64.0
CCC,2014J,2554973,1,8,2,5,1,0,90,0,3,1951.0,46.23076923076923
CCC,2014J,2555596,1,8,0,4,0,1,30,0,3,2605.0,79.6
CCC,2014J,2557563,1,8,1,8,0,0,95,0,2,608.0,67.66666666666667
CCC,2014J,2558071,1,8,2,9,1,0,30,1,2,2558.0,58.6
CCC,2014J,2559144,0,3,0,2,0,0,120,0,0,2167.0,78.25
CCC,2014J,2561862,1,2,1,9,0,0,90,0,3,5664.0,88.08333333333333
CCC,2014J,2564333,1,5,0,1,1,1,60,1,3,4260.0,66.25
CCC,2014J,2574909,1,10,1,4,1,0,30,0,3,2252.0,65.28571428571429
CCC,2014J,2578004,0,8,2,10,0,0,60,0,3,111.0,96.0
CCC,2014J,2585270,1,5,0,1,0,0,60,0,3,1503.0,68.8
CCC,2014J,2588294,1,9,0,9,1,0,30,0,3,217.0,44.0
CCC,2014J,2590948,0,11,0,5,0,1,60,0,1,101.0,73.0
CCC,2014J,2593689,0,6,0,9,1,0,90,0,2,501.0,69.71428571428571
CCC,2014J,2593755,1,9,2,6,0,0,30,0,2,776.0,59.333333333333336
CCC,2014J,2593920,0,12,1,7,0,0,30,0,2,1095.0,78.66666666666667
CCC,2014J,2595204,1,9,2,4,0,0,90,0,1,1438.0,34.42857142857143
CCC,2014J,2595526,1,9,0,9,1,0,150,0,3,20.0,72.82803689390448
CCC,2014J,2596553,1,9,2,2,1,0,30,1,3,993.0,81.8
CCC,2014J,2598631,1,4,1,3,0,0,60,0,1,201.0,56.0
CCC,2014J,2598961,1,0,1,3,0,0,30,0,0,6792.0,95.6923076923077
CCC,2014J,2599883,0,6,0,4,0,0,240,0,0,5358.0,91.14285714285714
CCC,2014J,2609069,1,3,0,9,1,0,30,0,3,29.0,46.0
CCC,2014J,2612725,1,8,0,9,0,0,120,0,3,363.0,72.82803689390448
CCC,2014J,2613225,1,6,0,9,0,0,30,0,3,1.0,72.82803689390448
CCC,2014J,2613746,1,6,0,1,0,0,60,0,3,3391.0,83.17647058823529
CCC,2014J,2614093,1,8,0,9,1,0,180,0,2,527.0,77.88888888888889
CCC,2014J,2619025,1,11,0,3,0,0,60,1,2,7219.0,81.15384615384616
CCC,2014J,2619472,1,8,2,5,0,0,120,1,3,0.0,72.82803689390448
CCC,2014J,2620661,1,5,0,1,1,0,30,0,2,1739.0,73.91666666666667
CCC,2014J,2622441,1,3,2,4,1,0,120,0,2,1620.0,74.66666666666667
CCC,2014J,2622627,1,6,1,4,0,0,180,1,3,929.0,87.28571428571429
CCC,2014J,2623427,1,6,2,2,1,0,60,0,1,3750.0,77.375
CCC,2014J,2627491,1,9,2,10,0,0,60,0,3,1123.0,91.0
CCC,2014J,2630469,1,7,1,9,1,0,75,0,3,152.0,56.0
CCC,2014J,2633981,1,9,0,7,0,1,60,1,3,245.0,72.82803689390448
CCC,2014J,2637000,1,10,0,9,0,0,120,0,3,1013.0,50.0
CCC,2014J,2637912,1,6,1,2,1,0,30,0,1,339.0,86.25
CCC,2014J,2647893,1,9,1,10,1,0,30,0,0,1067.0,97.66666666666667
CCC,2014J,2650741,1,8,2,8,0,0,30,0,1,3572.0,67.06666666666666
CCC,2014J,2655763,1,0,0,9,1,0,45,0,1,606.0,29.25
CCC,2014J,2658314,0,8,2,9,0,0,30,0,2,2910.0,70.22222222222223
CCC,2014J,2668106,1,3,0,4,1,0,30,0,0,2386.0,86.25
CCC,2014J,2672114,1,4,2,0,1,0,90,0,3,0.0,72.82803689390448
CCC,2014J,2677097,0,6,0,5,0,0,120,0,3,2217.0,72.42857142857143
CCC,2014J,2681198,1,0,2,8,1,1,90,0,3,6269.0,57.90909090909091
CCC,2014J,2686712,1,11,0,7,1,0,60,0,1,2554.0,80.625
CCC,2014J,2689013,1,6,4,9,1,0,30,0,3,527.0,65.33333333333333
CCC,2014J,2691267,0,11,2,9,1,1,60,0,2,2294.0,87.25
CCC,2014J,2691861,1,3,2,1,0,1,120,0,1,964.0,67.66666666666667
DDD,2013B,24213,0,0,0,5,0,0,90,0,3,1992.0,76.28571428571429
DDD,2013B,40419,1,1,2,3,1,0,60,0,3,704.0,71.55555555555556
DDD,2013B,41060,1,2,1,8,0,0,60,0,1,411.0,82.81818181818181
DDD,2013B,43284,1,1,2,9,0,2,180,0,3,847.0,71.44444444444444
DDD,2013B,45664,1,12,1,7,0,1,60,0,2,1445.0,51.5625
DDD,2013B,52014,0,10,2,1,1,2,120,0,1,349.0,37.333333333333336
DDD,2013B,53488,0,0,1,10,0,0,60,0,2,1426.0,82.07142857142857
DDD,2013B,53895,1,4,0,7,1,1,60,0,3,65.0,72.82803689390448
DDD,2013B,55242,0,5,2,4,0,0,60,0,1,13.0,72.82803689390448
DDD,2013B,57359,1,1,1,5,1,0,60,0,3,217.0,72.82803689390448
DDD,2013B,60135,0,11,0,0,0,0,60,0,2,2750.0,57.75
DDD,2013B,66579,1,8,2,5,1,0,60,0,1,681.0,68.0
DDD,2013B,67602,1,2,2,4,0,1,60,0,2,797.0,48.0
DDD,2013B,67785,0,3,2,3,0,0,120,1,2,1351.0,71.58333333333333
DDD,2013B,69491,0,0,2,9,0,4,60,0,2,373.0,66.0
DDD,2013B,72451,1,1,2,10,0,0,60,0,3,0.0,72.82803689390448
DDD,2013B,76536,0,11,2,7,0,1,120,0,1,18.0,66.25
DDD,2013B,77763,1,0,1,3,1,0,150,0,2,1354.0,89.5
DDD,2013B,81351,1,6,1,10,1,1,60,1,1,817.0,66.85714285714286
DDD,2013B,86047,0,10,1,3,0,0,60,0,2,1065.0,50.785714285714285
DDD,2013B,87107,0,9,1,8,0,0,60,0,2,861.0,68.42857142857143
DDD,2013B,89051,1,5,0,4,1,0,120,1,2,1163.0,81.57142857142857
DDD,2013B,90836,1,11,0,6,0,0,180,1,1,205.0,72.82803689390448
DDD,2013B,92775,0,4,2,1,0,1,60,1,1,10981.0,38.45454545454545
DDD,2013B,94923,0,6,2,4,0,2,90,0,1,444.0,61.0
DDD,2013B,94964,0,9,2,5,0,0,60,0,1,199.0,39.666666666666664
DDD,2013B,95356,0,6,1,3,0,0,90,0,3,281.0,47.583333333333336
DDD,2013B,96592,0,3,1,3,0,0,60,0,2,776.0,81.57142857142857
DDD,2013B,96945,1,11,0,4,0,0,90,0,3,9.0,72.82803689390448
DDD,2013B,103904,1,8,1,8,0,0,60,0,0,1579.0,81.78571428571429
DDD,2013B,108565,1,9,0,3,0,0,60,0,3,203.0,63.0
DDD,2013B,110200,0,3,2,8,0,0,90,0,1,157.0,49.833333333333336
DDD,2013B,111113,1,4,2,4,0,0,60,0,1,367.0,33.75
DDD,2013B,111360,1,11,1,4,0,2,120,0,3,697.0,44.25
DDD,2013B,112245,1,8,1,10,1,0,60,0,2,2262.0,78.71428571428571
DDD,2013B,117435,1,9,2,4,0,0,90,1,3,1355.0,66.54545454545455
DDD,2013B,117862,1,11,0,2,0,1,60,0,3,56.0,72.82803689390448
DDD,2013B,117939,0,7,2,10,1,0,60,0,3,666.0,42.57142857142857
DDD,2013B,121000,0,10,2,5,0,0,270,1,1,342.0,35.5
DDD,2013B,121390,1,5,2,2,1,0,60,0,1,371.0,75.75
DDD,2013B,124728,0,5,0,2,1,0,150,1,3,1988.0,75.0
DDD,2013B,125677,1,0,0,9,1,3,150,0,3,0.0,72.82803689390448
DDD,2013B,126912,1,1,0,9,1,1,60,0,1,0.0,62.42857142857143
DDD,2013B,128678,0,3,0,5,1,1,90,0,1,782.0,42.45454545454545
DDD,2013B,128965,1,9,0,7,2,0,120,0,3,518.0,68.16666666666667
DDD,2013B,130003,0,0,2,1,0,2,60,0,1,238.0,78.8
DDD,2013B,131145,1,9,0,5,0,0,60,0,2,8229.0,82.78260869565217
DDD,2013B,131235,1,12,2,8,1,0,60,0,3,744.0,37.0
DDD,2013B,131609,1,5,2,5,1,0,90,0,3,454.0,30.0
DDD,2013B,134025,1,3,0,7,0,0,60,0,0,2896.0,87.27777777777777
DDD,2013B,134188,1,9,0,5,0,0,60,0,2,1150.0,76.42857142857143
DDD,2013B,134336,1,6,0,9,0,0,60,0,1,278.0,74.625
DDD,2013B,137603,1,10,4,9,1,0,60,0,2,1628.0,80.0
DDD,2013B,138709,1,4,2,2,0,0,60,1,3,702.0,33.0
DDD,2013B,141766,0,12,0,8,0,1,120,0,3,7.0,72.82803689390448
DDD,2013B,142819,1,11,0,5,0,0,90,0,2,435.0,72.71428571428571
DDD,2013B,142998,0,5,1,3,1,0,120,1,3,7.0,72.82803689390448
DDD,2013B,144923,1,6,2,8,1,1,120,0,1,311.0,67.0
DDD,2013B,146089,1,5,1,1,0,0,60,0,1,1.0,72.82803689390448
DDD,2013B,146651,1,8,0,5,0,2,60,0,1,650.0,72.18181818181819
DDD,2013B,147307,1,12,2,9,1,1,60,0,3,221.0,63.0
DDD,2013B,150578,0,4,2,7,1,0,60,0,1,674.0,69.5
DDD,2013B,157298,1,7,2,3,1,0,60,0,2,1332.0,57.714285714285715
DDD,2013B,159596,1,9,1,9,0,0,60,0,3,571.0,69.57142857142857
DDD,2013B,159925,0,3,0,9,0,2,70,0,2,2466.0,62.0
DDD,2013B,160005,0,6,1,2,1,0,60,0,2,3922.0,91.14285714285714
DDD,2013B,160401,1,12,0,9,0,1,60,0,3,86.0,47.0
DDD,2013B,162984,1,3,3,3,1,2,220,0,3,93.0,40.0
DDD,2013B,163067,0,7,2,5,0,0,60,0,2,1066.0,71.57142857142857
DDD,2013B,165421,1,2,1,0,1,0,60,0,1,1178.0,58.785714285714285
DDD,2013B,165733,1,6,0,3,0,0,60,1,1,3948.0,53.40909090909091
DDD,2013B,166342,1,4,0,0,0,0,60,0,2,810.0,87.35714285714286
DDD,2013B,166713,1,4,2,4,0,0,60,0,2,2223.0,84.78571428571429
DDD,2013B,166988,0,3,1,8,0,0,90,0,2,922.0,73.78571428571429
DDD,2013B,167123,1,7,2,3,0,1,160,0,3,0.0,72.82803689390448
DDD,2013B,167717,1,3,0,5,0,0,60,0,1,286.0,46.285714285714285
DDD,2013B,168243,1,10,2,3,0,2,180,1,3,161.0,30.0
DDD,2013B,169894,1,9,1,3,0,0,60,0,3,1045.0,85.36363636363636
DDD,2013B,170025,0,0,1,10,0,0,60,0,2,691.0,61.5625
DDD,2013B,171896,0,7,0,5,0,0,60,0,2,3250.0,63.888888888888886
DDD,2013B,173004,0,2,1,7,0,0,90,0,3,1583.0,60.85
DDD,2013B,176092,0,9,0,9,1,0,70,0,2,1201.0,70.84615384615384
DDD,2013B,177333,0,6,2,4,0,0,120,0,2,1049.0,62.333333333333336
DDD,2013B,177817,1,1,1,9,0,0,120,0,3,388.0,77.88888888888889
DDD,2013B,177981,0,6,1,5,0,1,60,0,2,1746.0,83.0
DDD,2013B,178639,1,5,2,1,1,0,60,0,1,0.0,72.82803689390448
DDD,2013B,179892,0,3,1,2,0,0,60,0,2,2737.0,86.78571428571429
DDD,2013B,180667,1,5,0,7,1,0,60,0,2,1766.0,83.66666666666667
DDD,2013B,180958,1,6,0,2,0,1,150,1,2,2785.0,65.35714285714286
DDD,2013B,183714,1,9,2,5,0,0,60,1,2,3289.0,79.14285714285714
DDD,2013B,184968,0,7,2,8,0,1,120,0,3,443.0,76.0
DDD,2013B,187623,1,1,0,8,0,0,60,0,1,522.0,63.642857142857146
DDD,2013B,191195,0,6,2,2,0,0,120,1,1,556.0,57.45454545454545
DDD,2013B,191398,1,5,2,4,0,1,210,0,3,13.0,72.82803689390448
DDD,2013B,191491,0,8,2,2,1,0,60,0,3,0.0,72.82803689390448
DDD,2013B,191896,0,3,2,2,1,0,60,0,1,1338.0,59.0
DDD,2013B,191972,1,2,0,5,0,4,120,0,2,3941.0,69.71428571428571
DDD,2013B,192196,1,3,2,5,1,0,60,0,2,625.0,61.23076923076923
DDD,2013B,196266,0,6,2,2,0,0,240,0,1,178.0,46.5
DDD,2013B,196902,0,10,0,8,0,3,60,0,3,0.0,72.82803689390448
DDD,2013B,198470,0,9,0,4,0,0,60,0,3,262.0,58.8
DDD,2013B,199782,1,10,2,5,0,0,60,0,1,366.0,15.0
DDD,2013B,200588,1,3,0,3,0,1,150,0,1,348.0,17.333333333333332
DDD,2013B,200957,1,9,0,5,0,1,120,0,1,26.0,37.0
DDD,2013B,202506,1,6,1,3,0,1,150,0,1,129.0,60.0
DDD,2013B,204996,1,3,1,5,0,0,120,0,2,1048.0,91.64285714285714
DDD,2013B,227491,0,11,0,2,0,0,60,0,3,1555.0,70.85714285714286
DDD,2013B,228242,0,0,1,5,0,1,145,0,1,983.0,76.375
DDD,2013B,228543,0,0,2,2,0,4,60,0,1,0.0,72.82803689390448
DDD,2013B,229057,0,3,2,3,0,3,120,0,1,220.0,30.0
DDD,2013B,230052,1,5,0,10,0,0,180,0,3,833.0,43.75
DDD,2013B,233389,0,11,2,2,0,1,120,0,1,876.0,76.5
DDD,2013B,233771,1,9,0,3,0,0,60,0,2,2881.0,83.22222222222223
DDD,2013B,234740,1,11,2,1,0,0,60,0,2,4647.0,80.94117647058823
DDD,2013B,234859,0,3,0,8,0,0,60,0,2,401.0,70.78571428571429
DDD,2013B,234978,1,8,0,10,0,2,130,0,1,157.0,84.5
DDD,2013B,235428,1,3,2,3,1,0,60,0,3,1700.0,48.285714285714285
DDD,2013B,235492,1,4,0,0,1,0,60,0,1,337.0,92.0
DDD,2013B,235584,0,8,1,9,0,0,90,0,1,323.0,58.5
DDD,2013B,236498,0,12,1,4,0,0,60,0,1,1542.0,63.785714285714285
DDD,2013B,236620,1,8,0,4,1,0,60,0,2,5424.0,76.91304347826087
DDD,2013B,240389,0,8,1,9,1,0,120,0,3,1116.0,50.4
DDD,2013B,240755,1,3,0,10,0,0,90,0,3,668.0,78.85714285714286
DDD,2013B,240936,1,7,0,9,0,1,90,0,1,52.0,69.5
DDD,2013B,241771,0,7,1,5,0,0,60,0,1,681.0,55.0
DDD,2013B,241922,0,5,1,3,0,0,60,0,2,1477.0,50.785714285714285
DDD,2013B,241971,1,9,0,7,1,0,60,0,3,0.0,72.82803689390448
DDD,2013B,244875,1,0,0,4,0,0,60,0,2,1359.0,79.25
DDD,2013B,244919,1,12,2,1,0,2,60,0,3,998.0,80.875
DDD,2013B,246652,1,10,1,2,1,0,120,0,2,3796.0,74.84615384615384
DDD,2013B,248511,0,9,0,7,1,4,120,0,2,842.0,50.15384615384615
DDD,2013B,248994,0,10,2,1,0,0,60,0,2,2728.0,93.5
DDD,2013B,249423,0,11,0,9,1,0,60,0,2,1312.0,66.33333333333333
DDD,2013B,249996,0,7,2,4,0,2,150,0,1,1420.0,64.28571428571429
DDD,2013B,251999,0,4,0,5,0,1,280,0,2,2482.0,57.833333333333336
DDD,2013B,252149,0,8,0,3,0,1,60,0,0,704.0,81.14285714285714
DDD,2013B,252489,0,8,0,9,0,0,60,1,2,1054.0,61.53846153846154
DDD,2013B,255747,0,8,2,9,0,2,60,0,1,2736.0,52.214285714285715
DDD,2013B,255902,0,8,4,10,1,0,60,0,1,473.0,71.0
DDD,2013B,257110,0,9,0,6,0,0,115,0,3,31.0,17.0
DDD,2013B,257369,1,5,0,9,0,0,180,0,3,0.0,72.82803689390448
DDD,2013B,258310,1,11,0,1,0,1,120,0,3,667.0,65.0
DDD,2013B,259750,1,7,2,4,0,0,60,0,1,38.0,72.82803689390448
DDD,2013B,260491,0,0,0,5,0,0,60,0,2,3201.0,91.35714285714286
DDD,2013B,260639,1,7,0,7,0,1,120,1,1,476.0,50.0
DDD,2013B,262396,0,0,2,9,0,0,60,1,1,164.0,59.0
DDD,2013B,263524,0,6,2,7,0,0,60,0,3,1001.0,54.333333333333336
DDD,2013B,266450,1,5,0,3,0,0,60,0,2,1203.0,43.857142857142854
DDD,2013B,266514,1,4,0,5,1,1,60,0,2,1625.0,67.3
DDD,2013B,266757,0,8,0,3,0,2,60,0,3,655.0,62.333333333333336
DDD,2013B,266762,0,10,0,10,0,2,120,0,1,222.0,72.82803689390448
DDD,2013B,269676,1,5,2,3,1,0,70,0,2,7655.0,70.52631578947368
DDD,2013B,270435,1,12,2,2,0,0,90,0,1,588.0,32.0
DDD,2013B,270468,0,11,2,1,0,0,60,0,1,168.0,53.0
DDD,2013B,270814,0,0,1,10,1,0,90,0,2,2330.0,84.42857142857143
DDD,2013B,272313,0,0,0,6,0,2,120,0,3,122.0,72.82803689390448
DDD,2013B,273339,0,11,2,1,0,0,90,0,1,404.0,63.583333333333336
DDD,2013B,281118,0,1,2,8,0,1,70,0,2,756.0,82.5
DDD,2013B,281271,1,6,0,4,1,0,60,1,3,478.0,56.0
DDD,2013B,282193,1,5,3,3,0,1,120,0,2,9642.0,60.473684210526315
DDD,2013B,283618,1,11,2,10,1,2,120,0,2,1916.0,63.69230769230769
DDD,2013B,283783,0,1,0,8,0,1,60,0,3,444.0,67.5
DDD,2013B,284326,0,10,2,6,0,0,150,0,1,538.0,58.0
DDD,2013B,284734,1,12,1,5,0,1,90,0,1,51.0,32.0
DDD,2013B,285096,1,9,2,5,1,0,60,0,2,3324.0,92.0
DDD,2013B,285475,1,12,1,4,0,1,120,0,2,2542.0,80.34782608695652
DDD,2013B,287432,0,10,0,4,1,0,90,0,2,1469.0,67.28571428571429
DDD,2013B,287526,1,0,0,10,0,1,60,0,3,737.0,89.5
DDD,2013B,289564,1,0,2,10,0,0,60,1,1,934.0,54.5
DDD,2013B,290043,1,6,0,6,0,2,60,0,2,349.0,70.33333333333333
DDD,2013B,291133,1,6,0,9,0,0,60,0,2,2865.0,85.85714285714286
DDD,2013B,292694,0,12,0,8,0,0,120,0,3,915.0,68.0
DDD,2013B,292713,1,8,2,5,0,0,60,1,1,321.0,59.4
DDD,2013B,292741,1,8,0,9,0,0,90,0,1,19.0,72.82803689390448
DDD,2013B,297582,1,11,2,3,0,0,60,1,3,0.0,72.82803689390448
DDD,2013B,298040,0,8,1,9,0,0,60,0,2,17503.0,89.21739130434783
DDD,2013B,298497,1,11,2,0,0,0,70,0,2,2039.0,59.25
DDD,2013B,304734,1,0,1,8,1,1,60,0,2,667.0,75.0
DDD,2013B,304893,1,5,0,5,0,0,120,0,3,181.0,29.142857142857142
DDD,2013B,305313,0,0,2,3,0,0,180,1,3,31.0,72.82803689390448
DDD,2013B,305702,0,3,0,2,0,0,120,0,3,352.0,50.625
DDD,2013B,307158,0,6,2,3,0,0,90,1,1,266.0,51.666666666666664
DDD,2013B,307290,0,7,1,4,0,2,120,0,1,464.0,71.45454545454545
DDD,2013B,307291,0,2,0,10,0,0,60,0,3,1169.0,58.75
DDD,2013B,307932,1,6,1,10,0,0,120,0,3,261.0,19.666666666666668
DDD,2013B,308589,1,9,0,3,0,3,120,0,1,270.0,48.22222222222222
DDD,2013B,308767,0,2,2,7,0,1,120,0,1,460.0,61.625
DDD,2013B,309580,0,1,1,6,1,0,60,0,2,6180.0,94.92857142857143
DDD,2013B,310865,1,6,0,5,0,1,120,1,3,160.0,72.82803689390448
DDD,2013B,311117,1,6,0,1,0,0,60,1,3,823.0,72.82803689390448
DDD,2013B,312518,0,9,2,2,0,1,210,0,3,63.0,63.0
DDD,2013B,316289,0,0,1,10,0,0,60,0,2,1713.0,78.61538461538461
DDD,2013B,316772,1,1,0,7,0,0,240,0,3,188.0,64.0
